"store_id","ds","product_id","goods_id","goods_name","sale_num","income","cost","profit","profit_rate","preferential_money","point_money","full_money","stock_turnover_day","create_time","update_time"
21,2018-01-01 00:00:00,558,1295942,"老板（Robam）CXW-200-60Q5 侧吸 烟灶消",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,417,1610146,"老板 能率 8307+33B7+1350FE 欧式 大吸力油烟机燃气灶13升燃气热水器套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,565,1643030,"老板  8325+33b7+717  烟灶消三件套",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,566,1666610,"老板（Robam）60Q5+33B7+717 烟灶消三件套",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,90,1666727,"老板（Robam）大吸力 智能微联欧式吸油烟机 CXW-200-65Q7",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,32,1693648,"老板（Robam）大吸力 免拆洗触控侧吸式抽油烟机 CXW-200-26A5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,567,1707062,"老板（Robam）CXW-200-26A5 侧吸式油烟机 油烟机燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,568,1707069,"老板（Robam）CXW-200-26A5 侧吸油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,569,1707073,"老板（Robam）CXW-200-26A5+33B7+717 侧吸烟灶消三件套",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,570,1707074,"老板（Robam）CXW-200-8325 欧式油烟机 大吸力油烟机燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,571,1707075,"老板（Robam）CXW-200-8325 欧式大吸力油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,101,1707086,"老板（Robam）大吸力 免拆洗触控塔形式吸油烟机 CXW-200-62E8",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,572,1717386,"老板（Robam）CXW-200-8325+58G6 欧式油烟机 3D灶具 大吸力油烟机燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,247,1717387,"老板（Robam）大吸力 免拆洗触控侧吸式抽油烟机 CXW-200-26A5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,573,1717417,"老板（Robam）CXW-200-26A5+58G6 侧吸式油烟机 3D灶具 大吸力油烟机燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,574,1780897,"老板（Robam）CXW-200-26A5 高端侧吸式吸油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,260,1843769,"老板（Robam）CXW-200-62E8 高端跨界大吸力油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,457,1843776,"老板（Robam）CXW-200-21A6 侧吸式油烟机 大吸力油烟机燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,114,1607288,"老板（Robam）二星级 100升 五重净化嵌入式消毒柜 碗柜  ZTD100B-757",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,564,1592514,"老板（Robam）CXW-200-8325+33B7+717 欧式抽油烟机油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,563,1591268,"老板（ROBAM）CXW-200-61Q5 欧式大吸力油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,127,1298372,"老板（Robam）大吸力 免拆洗欧式吸油烟机 CXW-200-61Q5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,95,1305023,"老板（Robam）大吸力免拆洗侧吸式抽油烟机 CXW-200-25E2",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,61,1323691,"老板（Robam）大吸力免拆洗智能欧式大吸力抽油烟机CXW-200-62Q9",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,96,1330449,"老板（Robam）大吸力 免拆洗触控侧吸式吸油烟机 CXW-200-25E2",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,462,1330457,"老板（Robam）8307+9B13 欧式油烟机 燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,559,1337792,"老板（Robam）5500+7G06  侧吸油烟机 燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,560,1337801,"老板（Robam）5500+33G9 侧吸油烟机 燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,344,1345613,"老板（Robam）老板CXW-200-8007 欧式 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,561,1359536,"老板（ROBAM）JZ(Y/T/R)-9B13嵌入式燃气灶&佳佰304不锈钢炒锅专享特惠装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,473,135973,"老板 六件套餐具（赠品）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,243,1409456,"老板（Robam）Joyoung/九阳 DJ12B-A01SG 老板专用赠品 Joyoung/九阳 DJ12B-A01SG 豆浆机 全钢多功能全自动",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,562,1410615,"老板（Robam）Joyoung/九阳 DJ12B-A01SG 老板专用赠品 Joyoung/九阳 DJ12B-A01SG 豆浆机 全钢多功能全自动",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,350,1432251,"老板（Robam）CXW-200-26E9 侧吸 高端大吸力 烟灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,40,1490236,"老板（Robam）大吸力 免拆洗侧吸式抽油烟机 CXW-200-21A6",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,102,1493421,"老板（Robam）CXW-200-62Q9 智能家电 京东智能云油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,474,155451,"老板餐具",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,75,1585578,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机 CXW-200-63Q0",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,575,1843781,"老板（Robam）CXW-200-21A6 侧吸式油烟机 大吸力油烟机燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,454,238046,"老板（ROBAM） CXW-200-8301N 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,87,3022905,"老板 (Robam) 欧式吸油烟机燃气灶消毒柜套装 8325+33G9+717",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,8,3341898,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机（液化气） CXW-200-8325",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,4,3352875,"老板（Robam）26A5+58B5+727 侧吸式抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,17,3352895,"老板（Robam）8307+33B7+727 欧式大吸力吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,23,3352927,"老板（Robam）66A1+56B0+727 欧式大吸力抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,89,3359200,"老板 (Robam) 欧式吸油烟机燃气灶消毒柜套装 8325+58G6+717",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,664,3359202,"老板（Robam）大吸力 智能微联欧式吸油烟机 CXW-200-65Q7",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,489,336309,"老板（Robam ） CXW-185-3389N 中式 免拆洗油烟机 银灰色",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,665,3380359,"老板（Robam）26A8+56G1+727侧吸式吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,666,3380361,"老板（Robam）26A8+56G1+727侧吸式吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,667,3380393,"老板（Robam）66A1+56G1+727 欧式大吸力吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,668,3380405,"老板（Robam）大吸力 免拆洗触控侧吸式空气净化吸油烟机 CXW-200-26A8",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,441,3407242,"老板（Robam）100升 五重净化 无线智控嵌入式消毒柜 ZTD100B-725",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,112,3448938,"老板（Robam）猛火节能 钢化玻璃燃气灶（天然气）JZ(Y/T/R)-56B0",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,207,3496265,"老板（Robam）26A8B+56B0+727 侧吸式空气净化抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,15,3531794,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机（液化气） CXW-200-8307",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,50,3531950,"老板（Robam）大吸力免拆洗欧式抽油烟机（液化气） CXW-200-60Q5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,29,3545734,"老板（Robam）大吸力 免拆洗时尚触控侧吸式吸油烟机（液化气） CXW-200-25A3",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,72,3333184,"老板 (Robam) 欧式吸油烟机燃气灶消毒柜套装 62Q0+58G3+717",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,12,3320957,"老板（Robam）8325+58B5+R030 欧式吸油烟机燃气灶电烤箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,31,3320955,"老板（Robam）25A3+58B5+R030 侧吸式吸油烟机燃气灶电烤箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,84,3026187,"老板 (Robam) 侧吸式吸油烟机燃气灶消毒柜套装 21A6+58G6+717",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,33,3113445,"老板（Robam）大吸力 免拆洗触控侧吸式吸油烟机（液化气） CXW-200-26A5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,37,3113457,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机（液化气） CXW-200-8325",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,21,3113479,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机（液化气） CXW-200-66A1",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,358,3169478,"老板（Robam）JZ(Y/T/R)-58B7 燃气灶 高端3D灶具",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,39,3207016,"老板（Robam）8325+33B7+757烟灶消套装大吸力抽油烟机燃气灶消毒柜",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,203,3234213,"老板（Robam）大吸力 免拆洗触控侧吸式空气净化吸油烟机CXW-200-26A8W",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,205,3247805,"老板（Robam）大吸力 免拆洗触控侧吸式空气净化吸油烟机CXW-200-26A8B",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,263,3247817,"老板（Robam）26A8+58B5+717 侧吸式空气净化吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,202,3247839,"老板（Robam）大吸力 免拆洗触控侧吸式空气净化抽油烟机CXW-200-26A8W",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,140,3247865,"老板（Robam）大吸力 免拆洗触控侧吸式吸油烟机 CXW-200-27A3",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,662,3260937,"老板（Robam）27A3+58B5+717 侧吸式吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,663,3264398,"老板（Robam）25A3+58B5+717 侧吸式吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,92,3265562,"老板（Robam）大吸力 智能微联欧式吸油烟机 CXW-200-65Q7",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,43,3266750,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机 CXW-200-8325",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,47,3266816,"老板（Robam）大吸力 免拆洗触控侧吸式吸油烟机 CXW-200-25A3",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,44,3319040,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机 CXW-200-66A1",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,133,3664367,"老板 (Robam) 5360+33B7+727 侧吸式吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,132,3664371,"老板（Robam）8325+33B7+727 欧式大吸力抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,669,3668679,"老板（Robam）66A1+58B5+717 跨界 专业级吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,153,3819359,"老板 (Robam)  大吸力 欧式触控吸油烟机燃气灶烤箱套装8325+58B5+R070",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,149,3819369,"老板（Robam）侧吸式吸油烟机燃气灶电烤箱套装 26A5+56B0+R070",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,154,3819373,"老板（Robam）侧吸式抽油烟机空气净化油烟机燃气灶套装26A8B+58B5+R070",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,148,3819375,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机 CXW-200-8325",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,272,3835903,"老板（Robam）大吸力 免拆洗触控欧式抽油烟机 CXW-200-8307",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,296,3878123,"老板（Robam）大吸力 免拆洗触控侧吸式空气净化抽油烟机（液化气）CXW-200-26A8B",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,297,3878125,"老板（Robam）大吸力 免拆洗触控侧吸式抽油烟机 CXW-200-26A5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,180,3878127,"老板（Robam）大吸力 免拆洗触控侧吸式抽油烟机 CXW-200-21A6",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,490,391268,"老板（ROBAM） JZ(Y/T/R)-9B08N灶具 嵌入式  主火中置系列 钢化玻璃面板 黑色",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,208,3926994,"老板（Robam）26A8B+58B5+717 侧吸式空气净化吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,351,4007793,"老板（Robam）8325+56B0+R030 欧式抽油烟机燃气灶具电烤箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,678,4007801,"老板（Robam）8325+56B0+S270 欧式抽油烟机燃气灶具电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,679,4007825,"老板（Robam）8325+56B0+S270 欧式抽油烟机燃气灶具电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,680,4008529,"老板（Robam）27A3+56B0+S270 侧吸式抽油烟机燃气灶具电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,681,4008739,"老板（Robam）8325+33G9+727 欧式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,682,4008741,"老板（Robam）8325+58G6+727 欧式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,326,4008743,"老板（Robam）26A5+58B5+W771 侧吸式抽油烟机燃气灶具洗碗机套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,677,3811008,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机 CXW-200-8325",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,676,3811004,"老板（Robam）大吸力 免拆洗触控侧吸式空气净化吸油烟机 CXW-200-26A8",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,675,3810986,"老板（Robam）大吸力 免拆洗侧吸式吸油烟机 CXW-200-21A6",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,204,3677636,"老板（Robam）26A8W+58G6+717 侧吸式空气净化吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,333,3677724,"老板（Robam）大吸力 免拆洗触控侧吸式吸油烟机 CXW-200-27A3",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,418,3690742,"老板（Robam）27A3+58B5+727 侧吸式吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,670,3739853,"老板（Robam）大吸力免拆洗欧式抽油烟机（液化气） CXW-200-60Q5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,24,3751152,"老板（Robam）66A1+58B5+R030 欧式吸油烟机燃气灶电烤箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,6,3751200,"老板（Robam）26A5+58B5+R030 侧吸式吸油烟机燃气灶电烤箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,271,3770047,"老板（Robam）8325+58B5+S270 欧式吸油烟机燃气灶电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,671,3774267,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机（液化气） CXW-200-26A8B",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,10,3783272,"老板（Robam）8325+58B5+727 欧式大吸力吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,52,3783328,"老板（Robam）60Q5+33B7+727 欧式大吸力抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,437,3787349,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机 CXW-200-8307",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
21,2018-01-01 00:00:00,262,3794073,"老板（Robam）大吸力 免拆洗侧吸式吸油烟机 CXW-200-5360",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 16:47:16,2018-01-08 16:47:16
